Date,Place,Time,Period,Water Level (m),Water Level Percentage (%),Temperature (°C),Vibration on Earth (mg),Rain Gauge Level (mm),Pore Pressure (kPa),Soil Moisture (%),Latitude,Longitude,Distance (km)
2024-04-15,Manali,10:51,Evening,3.9,62.0,29.1,0.08,16.3,110.4,34.0,32.2396,77.1885,34.36
2020-12-30,Shillong,14:21,Evening,2.0,66.0,28.5,0.02,21.1,102.8,42.9,25.5788,91.8933,29.57
2024-12-25,Manali,13:41,Night,2.4,82.0,27.9,0.04,5.8,137.8,29.3,32.2396,77.1885,45.26
2022-07-12,Shimla,12:31,Afternoon,2.3,84.0,23.2,0.03,9.7,133.4,35.5,31.1048,77.1734,1.36
2021-07-25,Shillong,12:57,Morning,2.1,61.0,17.7,0.06,6.6,101.2,48.4,25.5788,91.8933,23.11
2023-07-01,Shimla,16:31,Evening,1.6,77.0,21.3,0.06,31.0,134.7,28.2,31.1048,77.1734,33.35
2023-11-18,Darjeeling,04:55,Afternoon,3.9,74.0,17.2,0.08,11.1,103.0,48.5,27.0385,88.2622,17.1
2020-04-01,Shimla,10:37,Evening,2.3,81.0,28.7,0.07,29.0,125.3,33.0,31.1048,77.1734,19.55
2020-12-20,Darjeeling,18:45,Night,1.3,69.0,25.5,0.07,25.8,112.8,26.7,27.0385,88.2622,46.51
2022-08-07,Shillong,02:46,Morning,2.5,68.0,22.8,0.04,24.7,136.6,35.1,25.5788,91.8933,19.76
2020-02-06,Shimla,02:47,Evening,2.9,61.0,22.4,0.02,0.3,138.9,41.0,31.1048,77.1734,22.89
2024-02-20,Darjeeling,05:31,Night,2.6,78.0,15.1,0.08,22.0,136.1,38.3,27.0385,88.2622,5.44
2022-10-12,Munnar,08:32,Afternoon,3.5,78.0,18.9,0.09,20.5,111.8,27.1,10.0889,77.0594,34.78
2020-06-09,Dehradun,00:48,Evening,2.6,88.0,26.7,0.02,27.0,129.4,45.4,30.3165,78.0322,3.5
2022-06-24,Dehradun,21:01,Morning,2.8,76.0,28.7,0.08,6.0,130.3,47.6,30.3165,78.0322,19.96
2020-03-21,Munnar,20:41,Night,2.1,79.0,15.6,0.04,1.8,136.6,44.1,10.0889,77.0594,3.2
2022-08-04,Darjeeling,10:37,Night,2.3,79.0,21.1,0.09,27.5,116.4,47.7,27.0385,88.2622,9.41
2020-10-26,Dehradun,22:15,Afternoon,1.6,72.0,19.6,0.01,22.4,135.8,27.3,30.3165,78.0322,1.56
2021-02-12,Shimla,22:33,Afternoon,2.9,82.0,28.7,0.04,16.6,102.6,25.9,31.1048,77.1734,41.12
2022-07-29,Shimla,13:51,Morning,3.1,89.0,28.8,0.06,25.6,117.6,36.9,31.1048,77.1734,35.08
2020-12-02,Dehradun,14:10,Evening,3.7,84.0,27.5,0.1,4.8,110.6,48.0,30.3165,78.0322,14.41
2021-03-12,Shillong,00:48,Morning,1.5,74.0,27.3,0.02,33.5,110.0,49.7,25.5788,91.8933,11.75
2023-07-20,Manali,20:06,Morning,1.6,87.0,20.0,0.08,28.0,132.5,37.8,32.2396,77.1885,46.53
2024-05-25,Munnar,17:39,Morning,3.1,69.0,29.5,0.07,31.7,128.3,45.2,10.0889,77.0594,37.06
2022-08-27,Dehradun,20:15,Afternoon,3.9,75.0,28.6,0.02,11.5,131.7,36.7,30.3165,78.0322,17.65
2020-07-04,Darjeeling,17:32,Evening,1.5,75.0,25.8,0.02,5.1,124.1,33.2,27.0385,88.2622,49.29
2020-06-11,Munnar,00:41,Night,1.2,61.0,22.0,0.08,3.2,114.5,38.6,10.0889,77.0594,39.93
2022-12-24,Munnar,09:49,Afternoon,3.7,66.0,21.4,0.02,8.5,104.1,32.7,10.0889,77.0594,40.33
2020-02-13,Dehradun,18:00,Morning,3.3,83.0,15.9,0.06,14.6,116.4,32.0,30.3165,78.0322,10.53
2023-02-27,Shillong,15:02,Afternoon,3.5,81.0,23.4,0.08,21.9,101.6,32.6,25.5788,91.8933,5.76
2020-12-18,Munnar,12:59,Afternoon,2.9,70.0,24.1,0.03,17.1,132.5,45.4,10.0889,77.0594,3.29
2022-11-15,Munnar,19:21,Night,2.4,89.0,24.7,0.02,0.9,109.3,27.9,10.0889,77.0594,3.83
2022-06-06,Munnar,03:45,Morning,2.1,66.0,24.9,0.03,11.9,110.6,25.6,10.0889,77.0594,19.63
2024-08-19,Dehradun,03:30,Afternoon,1.8,84.0,24.5,0.05,10.5,125.2,37.7,30.3165,78.0322,20.03
2024-11-10,Manali,00:55,Evening,1.4,70.0,22.4,0.04,26.5,124.8,26.1,32.2396,77.1885,20.97
2023-05-13,Dehradun,06:27,Night,2.9,71.0,28.8,0.07,3.1,114.1,47.8,30.3165,78.0322,16.14
2024-03-14,Munnar,03:37,Evening,2.7,75.0,19.1,0.04,23.4,130.6,44.2,10.0889,77.0594,7.58
2020-10-01,Dehradun,15:02,Afternoon,1.4,85.0,19.0,0.02,9.1,116.3,46.8,30.3165,78.0322,23.14
2024-12-12,Dehradun,03:50,Morning,3.6,67.0,29.8,0.08,24.5,129.7,42.1,30.3165,78.0322,28.61
2020-12-22,Manali,21:32,Morning,1.1,85.0,26.6,0.01,22.0,132.2,35.3,32.2396,77.1885,36.56
2021-05-14,Munnar,09:39,Morning,3.9,74.0,20.7,0.05,14.6,100.9,28.4,10.0889,77.0594,34.14
2021-06-03,Darjeeling,04:52,Night,2.1,89.0,18.8,0.07,23.6,127.3,35.3,27.0385,88.2622,22.03
2021-02-08,Manali,06:17,Morning,1.1,68.0,15.2,0.08,7.6,110.9,36.4,32.2396,77.1885,49.78
2020-11-19,Dehradun,01:02,Morning,3.0,65.0,19.8,0.06,24.1,139.4,47.5,30.3165,78.0322,36.93
2024-11-06,Shimla,01:17,Night,2.0,74.0,22.4,0.05,11.0,107.8,43.4,31.1048,77.1734,11.08
2022-04-24,Dehradun,13:35,Morning,2.7,74.0,18.2,0.04,9.4,106.9,38.1,30.3165,78.0322,18.18
2024-06-01,Shimla,18:55,Night,1.7,86.0,24.2,0.01,21.6,138.1,27.3,31.1048,77.1734,10.5
2024-03-20,Darjeeling,14:27,Afternoon,3.3,68.0,28.5,0.02,17.9,115.4,42.4,27.0385,88.2622,1.9
2022-03-13,Shillong,15:11,Evening,2.8,73.0,26.5,0.06,8.2,120.2,29.8,25.5788,91.8933,33.21
2024-02-05,Dehradun,09:36,Morning,2.0,82.0,16.4,0.07,1.2,123.5,25.3,30.3165,78.0322,37.6
2023-08-22,Manali,09:20,Morning,2.0,66.0,29.9,0.06,34.1,111.7,37.8,32.2396,77.1885,40.85
2023-08-20,Dehradun,12:50,Evening,1.7,71.0,24.0,0.08,10.3,130.9,33.0,30.3165,78.0322,38.57
2021-04-22,Manali,15:01,Night,2.9,81.0,19.1,0.1,22.2,139.5,28.4,32.2396,77.1885,26.45
2023-01-17,Shimla,20:44,Night,3.6,67.0,28.9,0.01,29.5,126.6,38.8,31.1048,77.1734,38.3
2022-08-25,Shillong,00:27,Night,3.3,71.0,17.5,0.1,0.4,124.4,46.4,25.5788,91.8933,23.67
2024-12-22,Darjeeling,20:30,Afternoon,3.1,70.0,19.8,0.08,28.0,118.5,32.7,27.0385,88.2622,33.27
2024-04-09,Munnar,09:26,Night,2.0,73.0,29.4,0.03,31.8,125.6,27.9,10.0889,77.0594,26.31
2024-11-29,Manali,18:54,Afternoon,3.3,71.0,23.1,0.07,34.2,112.8,29.0,32.2396,77.1885,3.49
2022-12-28,Shillong,11:42,Morning,3.8,76.0,24.4,0.04,1.5,109.9,41.2,25.5788,91.8933,11.24
2021-03-04,Darjeeling,15:13,Morning,1.4,85.0,16.1,0.06,1.0,118.9,41.5,27.0385,88.2622,6.3
2021-03-20,Shillong,09:58,Night,3.6,89.0,28.9,0.09,19.9,133.8,25.9,25.5788,91.8933,38.1
2022-07-08,Shimla,14:11,Night,3.5,80.0,27.5,0.02,13.0,125.0,49.3,31.1048,77.1734,16.6
2024-09-18,Munnar,17:51,Night,2.2,83.0,22.4,0.02,0.5,138.9,39.9,10.0889,77.0594,5.12
2020-07-16,Manali,20:35,Afternoon,2.2,67.0,24.0,0.09,25.9,125.2,26.8,32.2396,77.1885,17.69
2023-10-13,Manali,16:44,Evening,1.7,60.0,19.1,0.08,14.5,104.2,30.7,32.2396,77.1885,17.62
2020-04-08,Shillong,13:15,Night,1.6,77.0,16.6,0.08,29.4,118.9,42.2,25.5788,91.8933,3.54
2022-10-16,Dehradun,07:04,Morning,3.7,88.0,26.7,0.05,14.1,106.0,27.1,30.3165,78.0322,3.25
2021-09-20,Dehradun,17:50,Night,2.9,67.0,22.0,0.04,15.2,114.2,42.6,30.3165,78.0322,8.74
2021-01-27,Shillong,21:50,Night,2.4,62.0,17.8,0.09,19.7,124.6,31.1,25.5788,91.8933,39.98
2023-07-29,Darjeeling,10:11,Morning,2.4,79.0,21.2,0.02,26.1,131.3,36.1,27.0385,88.2622,30.3
2024-10-25,Munnar,05:57,Afternoon,4.0,81.0,29.5,0.07,13.9,133.7,33.9,10.0889,77.0594,21.52
2020-02-24,Munnar,22:30,Afternoon,3.7,87.0,26.5,0.06,23.9,121.8,25.2,10.0889,77.0594,25.46
2022-07-08,Shimla,09:05,Afternoon,2.8,80.0,15.2,0.1,0.2,120.8,40.2,31.1048,77.1734,45.91
2021-07-26,Dehradun,16:04,Evening,2.4,69.0,29.2,0.07,29.9,114.0,27.3,30.3165,78.0322,45.94
2023-03-02,Munnar,23:55,Morning,2.9,84.0,21.0,0.04,30.4,101.5,43.3,10.0889,77.0594,38.62
2024-01-11,Shillong,09:09,Night,1.4,67.0,28.5,0.07,14.1,133.2,36.5,25.5788,91.8933,21.0
2024-04-23,Shillong,00:40,Night,2.5,79.0,24.7,0.01,18.4,118.0,45.9,25.5788,91.8933,40.96
2021-05-11,Darjeeling,08:03,Night,1.6,71.0,22.1,0.09,33.3,104.7,45.2,27.0385,88.2622,20.57
2021-07-10,Shillong,09:17,Afternoon,4.0,70.0,29.7,0.04,10.2,128.2,28.2,25.5788,91.8933,46.86
2023-03-08,Shillong,23:16,Afternoon,2.4,72.0,22.3,0.07,9.9,118.7,46.8,25.5788,91.8933,37.41
2021-10-19,Manali,16:44,Afternoon,1.6,64.0,18.0,0.05,24.5,137.7,35.1,32.2396,77.1885,38.12
2023-08-22,Shimla,23:47,Night,2.7,81.0,22.6,0.03,10.3,129.6,42.0,31.1048,77.1734,27.99
2021-06-17,Darjeeling,04:13,Morning,3.6,76.0,18.4,0.04,2.1,127.8,37.0,27.0385,88.2622,11.95
2024-01-28,Shillong,09:50,Morning,2.8,86.0,23.9,0.02,31.4,131.6,31.6,25.5788,91.8933,49.71
2020-11-28,Shimla,01:22,Morning,2.1,63.0,26.7,0.02,6.8,116.4,40.7,31.1048,77.1734,24.61
2022-08-26,Darjeeling,22:37,Morning,3.9,61.0,15.1,0.07,7.0,129.7,35.1,27.0385,88.2622,11.21
2022-04-27,Shillong,23:18,Afternoon,2.0,80.0,19.6,0.02,28.7,125.4,45.5,25.5788,91.8933,32.35
2024-09-14,Munnar,11:45,Night,2.8,69.0,24.9,0.09,4.2,124.5,29.8,10.0889,77.0594,43.77
2022-01-02,Darjeeling,05:02,Afternoon,1.3,88.0,27.0,0.04,27.2,125.9,33.9,27.0385,88.2622,7.45
2023-12-17,Shillong,12:22,Afternoon,1.5,67.0,28.0,0.01,13.6,133.3,31.8,25.5788,91.8933,47.9
2022-01-22,Dehradun,21:27,Morning,1.8,80.0,28.7,0.05,26.9,113.5,25.9,30.3165,78.0322,3.53
2024-10-31,Shillong,09:44,Evening,1.7,62.0,19.4,0.09,13.5,103.5,31.5,25.5788,91.8933,0.39
2020-12-06,Munnar,20:31,Morning,3.0,78.0,29.7,0.06,28.5,111.2,39.1,10.0889,77.0594,30.28
2022-05-05,Manali,13:46,Evening,2.5,72.0,19.9,0.05,12.5,115.1,28.7,32.2396,77.1885,31.54
2024-03-24,Shimla,09:01,Evening,1.8,77.0,25.5,0.09,24.5,133.6,32.2,31.1048,77.1734,27.76
2024-09-23,Manali,02:36,Night,1.0,80.0,19.0,0.05,26.4,134.2,39.1,32.2396,77.1885,46.58
2024-10-12,Darjeeling,20:45,Night,3.1,89.0,21.9,0.02,12.0,131.2,32.1,27.0385,88.2622,49.8
2021-12-19,Shimla,04:47,Afternoon,1.9,78.0,21.9,0.09,1.6,117.4,34.8,31.1048,77.1734,43.06
2021-11-14,Darjeeling,08:03,Afternoon,2.7,86.0,28.6,0.1,0.2,105.7,49.5,27.0385,88.2622,43.19
2023-07-25,Darjeeling,04:29,Night,2.4,89.0,18.6,0.1,11.0,108.7,31.9,27.0385,88.2622,6.19
2022-02-23,Shillong,18:57,Afternoon,2.7,88.0,24.8,0.09,33.2,115.2,31.6,25.5788,91.8933,34.03
2022-03-27,Shillong,21:18,Morning,3.7,72.0,16.5,0.04,31.2,124.4,36.8,25.5788,91.8933,40.64
2021-10-20,Shimla,06:31,Night,1.9,79.0,29.2,0.02,31.0,131.0,42.5,31.1048,77.1734,7.16
2021-07-04,Shillong,16:17,Afternoon,3.5,82.0,15.1,0.05,18.8,115.8,38.3,25.5788,91.8933,36.96
2024-07-16,Darjeeling,00:33,Afternoon,2.6,68.0,24.5,0.05,9.1,130.4,48.4,27.0385,88.2622,15.76
2024-08-18,Munnar,20:04,Night,2.9,73.0,21.4,0.09,17.4,115.4,29.7,10.0889,77.0594,21.49
2022-10-09,Darjeeling,21:08,Morning,3.5,90.0,27.0,0.06,31.1,134.7,49.2,27.0385,88.2622,11.99
2021-01-21,Shillong,23:07,Afternoon,1.6,63.0,17.6,0.08,13.8,132.2,34.2,25.5788,91.8933,0.84
2022-08-01,Munnar,11:11,Night,3.5,77.0,24.4,0.1,29.3,114.9,42.0,10.0889,77.0594,40.94
2023-06-11,Dehradun,17:57,Night,1.2,75.0,17.5,0.09,22.6,136.0,41.4,30.3165,78.0322,29.81
2020-03-18,Shimla,19:42,Afternoon,2.0,61.0,17.5,0.05,34.3,113.7,40.6,31.1048,77.1734,1.91
2020-11-09,Shimla,22:15,Evening,3.9,64.0,15.9,0.03,11.6,130.3,40.8,31.1048,77.1734,15.44
2021-10-08,Shimla,22:42,Evening,2.3,87.0,21.5,0.04,12.5,110.2,47.0,31.1048,77.1734,15.62
2021-07-13,Munnar,14:13,Morning,3.6,63.0,23.7,0.04,11.0,129.9,33.2,10.0889,77.0594,46.03
2022-02-22,Dehradun,12:52,Afternoon,2.8,65.0,21.5,0.07,18.6,136.4,29.1,30.3165,78.0322,49.91
2020-04-17,Dehradun,02:03,Morning,3.9,60.0,29.0,0.03,30.0,114.5,28.8,30.3165,78.0322,17.27
2024-12-15,Manali,11:29,Evening,1.5,68.0,29.5,0.03,30.0,112.4,41.9,32.2396,77.1885,9.72
2023-05-20,Manali,07:59,Night,1.3,67.0,29.1,0.09,15.1,109.5,48.4,32.2396,77.1885,24.49
2021-06-11,Darjeeling,01:37,Night,3.6,78.0,28.8,0.01,32.7,106.2,43.3,27.0385,88.2622,42.55
2024-08-11,Dehradun,13:15,Morning,2.4,67.0,21.5,0.09,14.5,137.5,48.0,30.3165,78.0322,5.17
2020-12-06,Munnar,11:34,Evening,3.7,62.0,28.6,0.03,23.1,118.6,46.6,10.0889,77.0594,30.02
2020-11-05,Dehradun,05:08,Afternoon,3.1,72.0,21.6,0.07,30.3,138.9,27.4,30.3165,78.0322,40.18
2024-10-03,Shillong,17:44,Morning,2.6,79.0,22.5,0.04,19.9,123.3,35.1,25.5788,91.8933,7.97
2022-10-17,Shillong,00:05,Night,1.8,79.0,25.8,0.06,31.5,132.5,47.4,25.5788,91.8933,0.36
2024-10-23,Dehradun,23:39,Night,3.0,72.0,17.2,0.06,26.4,101.5,32.4,30.3165,78.0322,6.33
2024-05-08,Manali,00:32,Afternoon,3.2,70.0,23.1,0.08,19.1,119.0,28.9,32.2396,77.1885,9.05
2020-02-11,Darjeeling,12:36,Evening,4.0,82.0,25.9,0.02,8.8,114.8,32.0,27.0385,88.2622,40.37
2024-04-23,Manali,12:24,Afternoon,2.6,67.0,23.6,0.07,33.4,122.5,34.0,32.2396,77.1885,47.06
2023-07-23,Shillong,12:33,Night,1.6,75.0,27.6,0.08,29.3,115.7,49.4,25.5788,91.8933,15.43
2020-03-27,Shimla,14:10,Morning,3.1,80.0,26.2,0.09,25.3,137.4,39.6,31.1048,77.1734,13.11
2022-02-14,Shimla,04:35,Morning,3.3,82.0,28.1,0.07,3.1,122.2,26.2,31.1048,77.1734,38.45
2023-06-18,Munnar,02:26,Night,1.6,82.0,26.6,0.04,9.2,135.2,27.7,10.0889,77.0594,1.85
2023-11-23,Dehradun,02:39,Morning,1.0,79.0,28.4,0.07,32.2,105.6,27.1,30.3165,78.0322,15.71
2022-03-08,Shimla,12:12,Night,3.1,72.0,24.5,0.08,1.3,110.3,49.4,31.1048,77.1734,2.66
2023-02-11,Manali,15:14,Night,3.0,71.0,26.7,0.02,10.2,123.2,47.7,32.2396,77.1885,6.8
2023-02-04,Darjeeling,22:16,Afternoon,1.4,71.0,26.3,0.07,12.1,134.5,45.7,27.0385,88.2622,35.76
2020-12-15,Dehradun,00:17,Evening,2.1,72.0,22.8,0.09,19.5,106.3,44.3,30.3165,78.0322,28.52
2022-07-24,Munnar,12:43,Evening,1.8,65.0,27.9,0.07,13.3,122.9,25.7,10.0889,77.0594,23.63
2021-05-12,Munnar,16:32,Afternoon,2.0,90.0,17.8,0.04,1.9,135.9,38.4,10.0889,77.0594,37.11
2020-03-15,Manali,22:59,Afternoon,2.3,85.0,20.4,0.09,16.7,116.8,39.2,32.2396,77.1885,44.02
2024-10-06,Shimla,06:51,Morning,1.4,81.0,24.8,0.03,1.1,139.7,49.8,31.1048,77.1734,25.57
2022-01-28,Manali,05:14,Afternoon,2.5,65.0,17.4,0.1,5.1,102.0,32.6,32.2396,77.1885,10.73
2023-10-12,Munnar,23:59,Evening,3.0,89.0,19.8,0.09,5.1,122.1,46.2,10.0889,77.0594,44.17
2021-10-13,Shillong,03:27,Afternoon,2.8,89.0,23.3,0.09,17.6,121.3,37.5,25.5788,91.8933,40.29
2021-08-07,Shillong,04:00,Evening,1.4,74.0,15.4,0.09,3.9,126.7,42.0,25.5788,91.8933,3.28
2020-03-08,Munnar,07:13,Afternoon,1.8,69.0,18.0,0.07,4.2,113.7,25.0,10.0889,77.0594,35.01
2023-03-12,Munnar,18:39,Evening,1.2,82.0,25.2,0.07,22.2,116.9,46.9,10.0889,77.0594,6.87
2024-03-08,Shillong,22:30,Morning,2.3,78.0,23.4,0.05,27.4,132.2,26.3,25.5788,91.8933,45.01
2024-07-09,Darjeeling,03:33,Night,2.4,72.0,26.1,0.03,2.8,139.6,25.5,27.0385,88.2622,16.21
2023-12-29,Manali,02:28,Evening,3.8,67.0,17.2,0.04,30.5,132.6,45.0,32.2396,77.1885,8.52
2023-12-29,Darjeeling,10:37,Morning,2.9,66.0,19.8,0.09,14.9,104.5,45.7,27.0385,88.2622,39.09
2023-06-08,Munnar,01:49,Night,1.9,72.0,23.7,0.06,11.1,125.7,45.1,10.0889,77.0594,30.16
2020-05-16,Darjeeling,04:18,Evening,1.7,66.0,24.2,0.05,6.4,133.4,27.3,27.0385,88.2622,39.31
2023-08-05,Shillong,22:18,Evening,2.2,82.0,26.3,0.08,9.7,106.9,38.5,25.5788,91.8933,10.81
2022-11-29,Manali,19:14,Morning,3.2,76.0,20.5,0.02,26.7,107.4,38.7,32.2396,77.1885,41.15
2022-10-30,Munnar,05:42,Morning,3.4,81.0,17.4,0.08,20.7,126.4,30.2,10.0889,77.0594,25.67
2023-02-01,Darjeeling,12:49,Afternoon,1.5,80.0,16.7,0.08,20.8,120.0,28.8,27.0385,88.2622,44.27
2021-02-08,Manali,22:05,Evening,1.1,73.0,17.0,0.01,13.5,139.8,25.3,32.2396,77.1885,42.54
2023-02-13,Darjeeling,21:17,Evening,1.5,73.0,29.3,0.05,12.7,105.2,44.4,27.0385,88.2622,18.07
2020-09-04,Darjeeling,22:10,Afternoon,2.4,89.0,15.1,0.09,7.3,108.6,40.0,27.0385,88.2622,15.03
2024-03-06,Shimla,00:58,Night,2.8,69.0,25.4,0.1,8.2,114.3,33.1,31.1048,77.1734,31.31
2024-06-07,Dehradun,12:00,Afternoon,2.4,72.0,19.1,0.03,24.2,116.9,28.8,30.3165,78.0322,24.77
2021-09-21,Shimla,18:53,Night,1.0,63.0,16.2,0.09,21.3,108.6,32.3,31.1048,77.1734,47.08
2021-01-08,Munnar,07:57,Night,2.2,73.0,26.6,0.01,10.9,129.2,40.9,10.0889,77.0594,34.36
2023-05-03,Darjeeling,21:23,Evening,3.0,85.0,21.3,0.07,5.7,137.2,25.8,27.0385,88.2622,20.0
2020-04-02,Manali,04:07,Morning,2.5,68.0,20.4,0.04,32.8,104.1,41.3,32.2396,77.1885,12.28
2024-02-26,Manali,09:17,Afternoon,2.1,86.0,19.1,0.02,25.4,137.4,31.1,32.2396,77.1885,1.37
2024-10-15,Shillong,23:41,Night,3.1,64.0,28.2,0.08,18.3,100.7,42.4,25.5788,91.8933,33.74
2022-02-24,Shimla,06:24,Night,1.6,72.0,28.7,0.05,27.9,118.0,36.9,31.1048,77.1734,46.74
2022-04-01,Shillong,21:42,Evening,1.7,89.0,18.0,0.01,12.0,115.3,41.9,25.5788,91.8933,17.53
2020-06-10,Shimla,04:21,Evening,2.9,85.0,19.7,0.1,32.4,104.0,45.7,31.1048,77.1734,35.7
2022-06-07,Dehradun,09:35,Night,3.3,65.0,25.0,0.05,29.9,130.6,45.5,30.3165,78.0322,48.2
2024-03-09,Dehradun,17:37,Afternoon,2.1,71.0,22.3,0.02,15.5,126.7,32.2,30.3165,78.0322,15.24
2021-04-01,Shillong,07:13,Night,3.3,71.0,25.7,0.07,27.0,111.0,49.2,25.5788,91.8933,49.65
2022-03-27,Shillong,12:19,Afternoon,3.8,60.0,26.6,0.07,25.9,132.7,31.9,25.5788,91.8933,48.27
2024-11-28,Manali,20:08,Afternoon,2.5,89.0,23.4,0.08,32.1,115.5,42.8,32.2396,77.1885,21.78
2020-11-28,Darjeeling,02:08,Morning,1.1,89.0,22.2,0.06,30.5,111.9,37.7,27.0385,88.2622,5.93
2024-05-20,Munnar,18:15,Evening,2.4,82.0,25.2,0.09,21.6,133.1,48.4,10.0889,77.0594,4.78
2021-12-17,Dehradun,07:02,Afternoon,3.9,85.0,27.7,0.02,25.7,110.6,25.0,30.3165,78.0322,14.76
2023-08-10,Darjeeling,05:04,Morning,2.1,87.0,29.5,0.09,19.4,107.0,28.7,27.0385,88.2622,24.19
2024-09-27,Dehradun,02:00,Afternoon,2.9,68.0,29.2,0.09,10.5,115.8,35.4,30.3165,78.0322,31.5
2023-12-13,Munnar,12:12,Night,2.4,60.0,16.6,0.03,26.8,113.1,28.6,10.0889,77.0594,41.89
2021-09-28,Darjeeling,07:11,Night,3.1,83.0,27.8,0.05,9.4,118.3,39.6,27.0385,88.2622,7.19
2022-08-11,Dehradun,05:15,Afternoon,1.4,80.0,18.3,0.03,33.9,135.1,46.8,30.3165,78.0322,13.64
2023-08-08,Shimla,14:09,Afternoon,3.7,65.0,28.8,0.09,27.8,108.2,36.2,31.1048,77.1734,18.88
2022-08-21,Munnar,16:09,Afternoon,3.4,87.0,23.7,0.1,8.4,117.6,38.2,10.0889,77.0594,35.57
2024-04-01,Munnar,03:11,Night,2.3,76.0,23.4,0.04,4.0,102.8,41.5,10.0889,77.0594,43.43
2021-03-10,Shimla,17:09,Morning,1.8,79.0,27.1,0.07,22.5,124.9,40.4,31.1048,77.1734,19.16
2022-08-26,Munnar,00:32,Night,3.5,77.0,21.2,0.06,8.4,114.1,34.6,10.0889,77.0594,46.63
2020-01-23,Manali,06:24,Afternoon,2.8,82.0,22.6,0.09,24.8,134.3,36.4,32.2396,77.1885,38.54
2022-04-07,Shimla,20:51,Morning,1.8,63.0,18.5,0.04,3.9,118.0,30.9,31.1048,77.1734,7.4
2020-12-19,Shillong,07:52,Afternoon,2.5,84.0,20.8,0.07,16.5,127.8,26.9,25.5788,91.8933,35.58
2023-05-24,Dehradun,01:22,Afternoon,3.6,72.0,25.2,0.09,19.1,108.3,34.5,30.3165,78.0322,1.1
2020-03-12,Shimla,21:56,Evening,3.5,75.0,21.4,0.05,34.1,136.0,38.8,31.1048,77.1734,25.07
2021-06-26,Munnar,16:47,Night,1.1,83.0,29.1,0.1,29.3,120.3,30.7,10.0889,77.0594,48.49
2022-09-26,Dehradun,18:37,Evening,2.2,88.0,21.1,0.1,22.0,125.7,26.3,30.3165,78.0322,21.16
2021-08-01,Shimla,16:28,Afternoon,2.2,60.0,28.2,0.04,15.1,114.6,28.4,31.1048,77.1734,36.24
2024-03-24,Manali,19:21,Morning,2.8,88.0,29.9,0.06,24.0,130.0,43.3,32.2396,77.1885,40.76
2020-05-30,Shillong,09:01,Afternoon,1.7,78.0,25.1,0.05,13.6,118.8,42.2,25.5788,91.8933,9.27
2022-07-06,Dehradun,06:50,Afternoon,3.9,64.0,22.3,0.02,22.0,101.8,41.7,30.3165,78.0322,48.16
2024-09-19,Manali,00:49,Morning,2.4,82.0,17.4,0.05,19.8,113.3,28.7,32.2396,77.1885,29.9
2021-04-21,Dehradun,22:06,Night,2.3,72.0,16.7,0.04,3.9,106.0,36.9,30.3165,78.0322,31.11
2020-07-10,Manali,04:32,Evening,1.5,84.0,23.8,0.1,0.3,120.6,27.5,32.2396,77.1885,38.92
2021-06-27,Shillong,23:45,Night,1.9,76.0,26.7,0.05,7.2,131.0,29.2,25.5788,91.8933,14.71
2020-04-16,Darjeeling,16:45,Evening,3.9,71.0,25.7,0.07,7.9,100.3,47.0,27.0385,88.2622,1.84
2022-02-23,Dehradun,10:31,Night,2.6,82.0,27.9,0.06,23.0,103.8,36.9,30.3165,78.0322,18.96
2024-06-26,Darjeeling,14:32,Night,2.9,72.0,16.7,0.02,29.4,126.4,39.1,27.0385,88.2622,43.37
2021-09-28,Manali,15:27,Night,3.6,63.0,22.9,0.06,32.4,127.6,36.0,32.2396,77.1885,31.9
2021-01-29,Shillong,11:48,Morning,3.3,72.0,28.7,0.1,1.4,133.9,32.8,25.5788,91.8933,6.17
2020-11-04,Shillong,04:47,Morning,3.6,62.0,25.2,0.09,25.8,128.3,33.3,25.5788,91.8933,43.74
2021-02-27,Munnar,17:19,Evening,3.0,73.0,21.0,0.02,31.6,125.1,25.3,10.0889,77.0594,39.88
2024-12-21,Shillong,04:14,Evening,2.3,69.0,19.4,0.03,19.5,120.6,32.9,25.5788,91.8933,41.68
2023-05-24,Darjeeling,10:26,Afternoon,2.3,87.0,15.2,0.07,14.2,109.4,42.3,27.0385,88.2622,17.15
2021-07-05,Munnar,14:21,Evening,3.5,72.0,22.6,0.09,30.8,115.1,43.8,10.0889,77.0594,44.89
2023-09-25,Munnar,00:17,Morning,2.2,84.0,20.4,0.03,33.2,122.3,38.5,10.0889,77.0594,25.98
2022-12-01,Manali,18:09,Morning,1.8,87.0,25.7,0.03,19.9,108.3,33.5,32.2396,77.1885,27.15
2022-03-08,Dehradun,16:09,Morning,4.0,72.0,17.6,0.06,14.1,135.6,39.2,30.3165,78.0322,20.49
2024-07-28,Darjeeling,12:15,Morning,1.6,76.0,27.1,0.09,22.0,118.9,37.8,27.0385,88.2622,36.75
2024-01-03,Manali,02:04,Evening,1.0,64.0,19.9,0.06,16.8,125.4,34.1,32.2396,77.1885,10.06
2020-02-15,Manali,18:15,Evening,1.2,86.0,16.1,0.02,33.8,105.5,41.5,32.2396,77.1885,27.15
2021-11-10,Dehradun,23:53,Morning,3.5,69.0,28.9,0.02,22.0,111.0,33.2,30.3165,78.0322,7.4
